from	to
id_28	How often do they consume your data visualizations?::Monthly
id_29	How often do they consume your data visualizations?::Daily
id_30	How often do they consume your data visualizations?::Monthly
id_31	How often do they consume your data visualizations?::Weekly
id_32	How often do they consume your data visualizations?::Daily
id_33	How often do they consume your data visualizations?::Hourly
id_34	How often do they consume your data visualizations?::Monthly
id_35	How often do they consume your data visualizations?::Monthly
id_36	How often do they consume your data visualizations?::Monthly
id_37	How often do they consume your data visualizations?::Daily
id_38	How often do they consume your data visualizations?::Weekly
id_39	How often do they consume your data visualizations?::Monthly
id_40	How often do they consume your data visualizations?::Weekly
id_41	How often do they consume your data visualizations?::Weekly
id_42	How often do they consume your data visualizations?::Hourly
id_43	How often do they consume your data visualizations?::Weekly
id_44	How often do they consume your data visualizations?::Daily
id_45	How often do they consume your data visualizations?::Quarterly
id_46	How often do they consume your data visualizations?::Monthly
id_47	How often do they consume your data visualizations?::Weekly
id_48	How often do they consume your data visualizations?::Weekly
id_49	How often do they consume your data visualizations?::Daily
id_50	How often do they consume your data visualizations?::Monthly
id_51	How often do they consume your data visualizations?::Weekly
id_52	How often do they consume your data visualizations?::Yearly
id_53	How often do they consume your data visualizations?::Weekly
id_54	How often do they consume your data visualizations?::Monthly
id_55	How often do they consume your data visualizations?::Daily
id_56	How often do they consume your data visualizations?::Weekly
id_57	How often do they consume your data visualizations?::Daily
id_58	How often do they consume your data visualizations?::Weekly
id_59	How often do they consume your data visualizations?::Monthly
id_60	How often do they consume your data visualizations?::Weekly
id_61	How often do they consume your data visualizations?::Weekly
id_62	How often do they consume your data visualizations?::Daily
id_63	How often do they consume your data visualizations?::Monthly
id_64	How often do they consume your data visualizations?::Quarterly
id_65	How often do they consume your data visualizations?::NA
id_66	How often do they consume your data visualizations?::Weekly
id_67	How often do they consume your data visualizations?::Monthly
id_68	How often do they consume your data visualizations?::Weekly
id_69	How often do they consume your data visualizations?::Weekly
id_70	How often do they consume your data visualizations?::Weekly
id_71	How often do they consume your data visualizations?::Yearly
id_72	How often do they consume your data visualizations?::Monthly
